CommitId;RefactoringType;RefactoringDetail
c8d646ebf857a676a6b682b5e78d382c52b8c5ab;Rename Method;Rename Method	public clearOnDetach_afterLoadClearedAndRestarted_onAttach_beingsREquest() : void renamed to public clearOnDetach_afterLoadClearedAndRestarted_onAttach_beginsRequest() : void in class com.bumptech.glide.request.target.CustomViewTargetTest
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract Method;Extract Method	private aTarget() : Target<Bitmap> extracted from public testGetNextFrameDoesNotStartLoadIfLoaderIsNotRunning() : void in class com.bumptech.glide.load.resource.gif.GifFrameLoaderTest
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract Method;Extract Method	private aTarget() : Target<Bitmap> extracted from public testGetNextFrameDoesNotStartLoadIfLoadIsInProgress() : void in class com.bumptech.glide.load.resource.gif.GifFrameLoaderTest
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract Method;Extract Method	private aTarget() : Target<Bitmap> extracted from public testGetNextFrameDoesStartLoadIfRestartedAndNoLoadIsInProgress() : void in class com.bumptech.glide.load.resource.gif.GifFrameLoaderTest
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract Method;Extract Method	private aTarget() : Target<Bitmap> extracted from public testGetNextFrameDoesStartLoadAfterLoadCompletesIfStarted() : void in class com.bumptech.glide.load.resource.gif.GifFrameLoaderTest
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	ActivityController to ActivityController<?> in method public getController() : ActivityController<?> in class com.bumptech.glide.manager.RequestManagerFragmentTest.Harness
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	ActivityController to ActivityController<?> in method public getController() : ActivityController<?> in class com.bumptech.glide.manager.RequestManagerFragmentTest.RequestManagerHarness
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	ActivityController to ActivityController<?> in method public getController() : ActivityController<?> in class com.bumptech.glide.manager.RequestManagerFragmentTest.SupportRequestManagerHarness
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	ActivityController to ActivityController<?> in method public getController() : ActivityController<?> in class com.bumptech.glide.manager.RequestManagerRetrieverTest.RetrieverHarness
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	ActivityController to ActivityController<?> in method public getController() : ActivityController<?> in class com.bumptech.glide.manager.RequestManagerRetrieverTest.DefaultRetrieverHarness
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	ActivityController to ActivityController<?> in method public getController() : ActivityController<?> in class com.bumptech.glide.manager.RequestManagerRetrieverTest.SupportRetrieverHarness
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Attribute Type;Change Attribute Type	result : List to result : List<?> in class com.bumptech.glide.request.SingleRequestTest.RequestHarness
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Attribute Type;Change Attribute Type	target : ViewTarget to target : ViewTarget<View,Object> in class com.bumptech.glide.request.target.ViewTargetTest
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Attribute Type;Change Attribute Type	factory : ViewAnimationFactory to factory : ViewAnimationFactory<Object> in class com.bumptech.glide.request.transition.ViewTransitionAnimationFactoryTest
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	Resource<?> to Resource<T> in method public anyResource() : Resource<T> in class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Parameter Type;Change Parameter Type	clazz : Class to clazz : Class<?> in method public getExpectedClassId(clazz Class<?>) : String in class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	RequestBuilder to RequestBuilder<Drawable> in method public getPreloadRequestBuilder(item Photo) : RequestBuilder<Drawable> in class com.bumptech.glide.samples.flickr.FlickrPhotoGrid.PhotoAdapter
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	RequestBuilder to RequestBuilder<Drawable> in method public getPreloadRequestBuilder(item Photo) : RequestBuilder<Drawable> in class com.bumptech.glide.samples.flickr.FlickrPhotoList.FlickrPhotoListAdapter
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	RecyclerView.ViewHolder to ListViewHolder in method public onCreateViewHolder(viewGroup ViewGroup, viewType int) : ListViewHolder in class com.bumptech.glide.samples.gallery.RecyclerAdapter
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	RequestBuilder to RequestBuilder<Drawable> in method public getPreloadRequestBuilder(item MediaStoreData) : RequestBuilder<Drawable> in class com.bumptech.glide.samples.gallery.RecyclerAdapter
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Parameter Type;Change Parameter Type	viewHolder : RecyclerView.ViewHolder to viewHolder : ListViewHolder in method public onBindViewHolder(viewHolder ListViewHolder, position int) : void in class com.bumptech.glide.samples.gallery.RecyclerAdapter
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Rename Method;Rename Method	private getWidth(context Context) : int renamed to private getScreenWidth(context Context) : int in class com.bumptech.glide.samples.gallery.RecyclerAdapter
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract Variable;Extract Variable	inflater : LayoutInflater in method public onCreateViewHolder(viewGroup ViewGroup, viewType int) : ListViewHolder from class com.bumptech.glide.samples.gallery.RecyclerAdapter
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Return Type;Change Return Type	RequestBuilder to RequestBuilder<Drawable> in method public getPreloadRequestBuilder(item Api.GifResult) : RequestBuilder<Drawable> in class com.bumptech.glide.samples.giphy.MainActivity.GifAdapter
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Parameter Type;Change Parameter Type	testClass : Class to testClass : Class<?> in method public openResource(testClass Class<?>, subPath String) : InputStream in class com.bumptech.glide.testutil.TestResourceUtil
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Change Parameter Type;Change Parameter Type	testClass : Class to testClass : Class<?> in method public resourceToBytes(testClass Class<?>, resourceName String) : byte[] in class com.bumptech.glide.testutil.TestUtil
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Rename Parameter;Rename Parameter	ncolors : int to nColors : int in method private readColorTable(nColors int) : int[] in class com.bumptech.glide.gifdecoder.GifHeaderParser
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Rename Variable;Rename Variable	nbytes : int to nBytes : int in method private readColorTable(nColors int) : int[] in class com.bumptech.glide.gifdecoder.GifHeaderParser
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Rename Variable;Rename Variable	curByte : int to currByte : int in method private read() : int in class com.bumptech.glide.gifdecoder.GifHeaderParser
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Move Attribute;Move Attribute	public DISPOSAL_UNSPECIFIED : int from class com.bumptech.glide.gifdecoder.StandardGifDecoder to class com.bumptech.glide.gifdecoder.GifFrame
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Move Attribute;Move Attribute	public DISPOSAL_NONE : int from class com.bumptech.glide.gifdecoder.StandardGifDecoder to class com.bumptech.glide.gifdecoder.GifFrame
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Move Attribute;Move Attribute	public DISPOSAL_BACKGROUND : int from class com.bumptech.glide.gifdecoder.StandardGifDecoder to class com.bumptech.glide.gifdecoder.GifFrame
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Move Attribute;Move Attribute	public DISPOSAL_PREVIOUS : int from class com.bumptech.glide.gifdecoder.StandardGifDecoder to class com.bumptech.glide.gifdecoder.GifFrame
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testInitialResourceIsNotRecycledIfReturnedByOneTransformationButNotByALaterTransformation() : void in class com.bumptech.glide.load.MultiTransformationTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public setUp() : void in class com.bumptech.glide.load.engine.EngineResourceTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testHandlesNonEngineResourcesFromCacheIfPresent() : void in class com.bumptech.glide.load.engine.EngineTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testThrowsIfAskedToReleaseNonEngineResource() : void in class com.bumptech.glide.load.engine.EngineTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testRecyclesResourceSynchronouslyIfNotAlreadyRecyclingResource() : void in class com.bumptech.glide.load.engine.ResourceRecyclerTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testDoesNotRecycleChildResourceSynchronously() : void in class com.bumptech.glide.load.engine.ResourceRecyclerTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testResourceRemovedListenerIsNotifiedWhenResourceIsRemoved() : void in class com.bumptech.glide.load.engine.cache.LruResourceCacheTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from private getResource(size int) : Resource in class com.bumptech.glide.load.engine.cache.LruResourceCacheTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testReturnsGivenResource() : void in class com.bumptech.glide.load.resource.UnitTransformationTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testReturnsNewResourceIfTransformationDoesTransform() : void in class com.bumptech.glide.load.resource.bitmap.BitmapDrawableTransformationTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testProvidesBitmapFromGivenResourceToWrappedTransformation() : void in class com.bumptech.glide.load.resource.bitmap.BitmapDrawableTransformationTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from private mockResource(width int, height int) : Resource<Bitmap> in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testSetsTransformationAsFrameTransformation() : void in class com.bumptech.glide.load.resource.gif.GifDrawableTransformationTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testReturnsBitmapDrawableResourceContainingGivenBitmap() : void in class com.bumptech.glide.load.resource.transcode.BitmapDrawableTranscoderTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public setUp() : void in class com.bumptech.glide.load.resource.transcode.GifDrawableBytesTranscoderTest & moved to class com.bumptech.glide.tests.Util
aab4fa3b0c3d9cc7677619dc504ef58bb4ea25fd;Extract And Move Method;Extract And Move Method	public mockResource() : Resource<T> extracted from public testReturnsTheGivenResource() : void in class com.bumptech.glide.load.resource.transcode.UnitTranscoderTest & moved to class com.bumptech.glide.tests.Util
d112d5d68718a9335fa9d92d9b1f55441ad82006;Extract Method;Extract Method	private loadResourceFromUri(uri Uri, contentResolver ContentResolver) : InputStream extracted from protected loadResource(uri Uri, contentResolver ContentResolver) : InputStream in class com.bumptech.glide.load.data.StreamLocalUriFetcher
51ae91a9165be50185372ea79cdc8aa21a9f5b54;Extract Method;Extract Method	private loadResourceFromUri(uri Uri, contentResolver ContentResolver) : InputStream extracted from protected loadResource(uri Uri, contentResolver ContentResolver) : InputStream in class com.bumptech.glide.load.data.StreamLocalUriFetcher
bf70b83039349e29059c537e742548ce6c1510ad;Extract Method;Extract Method	private setResourceInternal(resource Z) : void extracted from public onLoadStarted(placeholder Drawable) : void in class com.bumptech.glide.request.target.ImageViewTarget
bf70b83039349e29059c537e742548ce6c1510ad;Extract Method;Extract Method	private setResourceInternal(resource Z) : void extracted from public onLoadFailed(errorDrawable Drawable) : void in class com.bumptech.glide.request.target.ImageViewTarget
bf70b83039349e29059c537e742548ce6c1510ad;Extract Method;Extract Method	private setResourceInternal(resource Z) : void extracted from public onLoadCleared(placeholder Drawable) : void in class com.bumptech.glide.request.target.ImageViewTarget
bf70b83039349e29059c537e742548ce6c1510ad;Extract Method;Extract Method	private setResourceInternal(resource Z) : void extracted from public onResourceReady(resource Z, transition Transition<? super Z>) : void in class com.bumptech.glide.request.target.ImageViewTarget
bf70b83039349e29059c537e742548ce6c1510ad;Extract Method;Extract Method	private maybeUpdateAnimatable(resource Z) : void extracted from public onResourceReady(resource Z, transition Transition<? super Z>) : void in class com.bumptech.glide.request.target.ImageViewTarget
235f90fc426431482a5b332a308151f6f3337809;Rename Parameter;Rename Parameter	intSize : int to byteSize : int in method private isSmallEnoughForReuse(byteSize int) : boolean in class com.bumptech.glide.load.engine.bitmap_recycle.LruArrayPool
e0d8f8653206252276a4a901ab7ba27a45ab6e08;Rename Parameter;Rename Parameter	intSize : int to byteSize : int in method private isSmallEnoughForReuse(byteSize int) : boolean in class com.bumptech.glide.load.engine.bitmap_recycle.LruArrayPool
e170dbf65f07a434786a70c8cac5cf0f78d5f3a1;Rename Parameter;Rename Parameter	intSize : int to byteSize : int in method private isSmallEnoughForReuse(byteSize int) : boolean in class com.bumptech.glide.load.engine.bitmap_recycle.LruArrayPool
4aa684fa9a303bb614536a565fa1b7506253ae88;Extract Method;Extract Method	public crossFade(drawableCrossFadeFactory DrawableCrossFadeFactory) : DrawableTransitionOptions extracted from public crossFade() : DrawableTransitionOptions in class com.bumptech.glide.load.resource.drawable.DrawableTransitionOptions
4aa684fa9a303bb614536a565fa1b7506253ae88;Extract Method;Extract Method	public crossFade(drawableCrossFadeFactory DrawableCrossFadeFactory) : DrawableTransitionOptions extracted from public crossFade(duration int) : DrawableTransitionOptions in class com.bumptech.glide.load.resource.drawable.DrawableTransitionOptions
